#Auto-generated file. Do not edit.,,,,,,,,,,
$Basic,----------------------------------------------------------------------,,,,,,,,,
Category,Id,Text00,Text01,Text02,Text03,Text04,Text05,Text06,Text001,Text011
CLIENTSYSMSG,100400,Unknown Error 100400.,,,,,,,,
CLIENTSYSMSG,100500,[Winner] has defeated [Loser].,,,,,,,,
CLIENTSYSMSG,100600,[Loser] has fled from [Winner].,,,,,,,,
CLIENTSYSMSG,100700,[Loser] has fled from the Duel.,,,,,,,,
CLIENTSYSMSG,100800,[Name] has challenged you to a Duel.,,,,,,,,
CLIENTSYSMSG,100900,For servers. Not sent to the client.,,,,,,,,
CLIENTSYSMSG,101000,You are currently not permitted to Duel.,,,,,,,,
CLIENTSYSMSG,101100,You are Dueling a different Player.,,,,,,,,
CLIENTSYSMSG,101200,Target cannot be found.,,,,,,,,
CLIENTSYSMSG,101300,Invalid target.,,,,,,,,
CLIENTSYSMSG,101400,You cannot issue a Duel request to this target.,,,,,,,,
CLIENTSYSMSG,101500,Out of range.,,,,,,,,
CLIENTSYSMSG,101600,For servers. Not sent to the client.,,,,,,,,
CLIENTSYSMSG,101700,You are currently not permitted to Duel.,,,,,,,,
CLIENTSYSMSG,101800,You are Dueling a different Player.,,,,,,,,
CLIENTSYSMSG,101900,Target cannot be found.,,,,,,,,
CLIENTSYSMSG,102000,Out of range.,,,,,,,,
CLIENTSYSMSG,102100,You cannot issue a Duel request to this target.,,,,,,,,
CLIENTSYSMSG,102200,You cannot Duel in this Area.,,,,,,,,
CLIENTSYSMSG,102300,An error in the server system.,,,,,,,,
CLIENTSYSMSG,102400,Failed to Tame the target.,,,,,,,,
CLIENTSYSMSG,102500,The object cannot be found.,,,,,,,,
CLIENTSYSMSG,102600,This object cannot be controlled.,,,,,,,,
CLIENTSYSMSG,102700,The object is out of range.,,,,,,,,
CLIENTSYSMSG,102800,You do not meet the Level Requirement.,,,,,,,,
CLIENTSYSMSG,102900,You Mastery Level is not high enough.,,,,,,,,
CLIENTSYSMSG,103000,There is not enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,103100,You are not authorized to control that object.,,,,,,,,
CLIENTSYSMSG,103200,This result does not yield an item.,,,,,,,,
CLIENTSYSMSG,103300,Your Anima must be present.,,,,,,,,
CLIENTSYSMSG,103400,The target is dead.,,,,,,,,
CLIENTSYSMSG,103500,You have failed to give your Anima a gift.,,,,,,,,
CLIENTSYSMSG,103600,The item could not be found.,,,,,,,,
CLIENTSYSMSG,103700,You cannot give that object as a gift.,,,,,,,,
CLIENTSYSMSG,103800,You are currently unable to give a gift.,,,,,,,,
CLIENTSYSMSG,103900,Your Anima must be present.,,,,,,,,
CLIENTSYSMSG,104000,You are currently unable to give a gift to your Anima.,,,,,,,,
CLIENTSYSMSG,104100,You can only give gifts once an hour.,,,,,,,,
CLIENTSYSMSG,104200,Your Anima has entered a Refusal State.,,,,,,,,
CLIENTSYSMSG,104300,You have given a gift to your Anima.,,,,,,,,
CLIENTSYSMSG,104400,The time of the effect has been extended.,,,,,,,,
CLIENTSYSMSG,104500,Unknown Error 104500.,,,,,,,,
CLIENTSYSMSG,104600,You haven't entered the occupied dungeon.,,,,,,,,
CLIENTSYSMSG,104700,You do not have enough Blood Gifts.,,,,,,,,
CLIENTSYSMSG,104800,Ends the game because the dungeon was occupied.,,,,,,,,
CLIENTSYSMSG,104900,The opening time of the occupied dungeon is over.,,,,,,,,
CLIENTSYSMSG,105000,The game is over because the Timer on the Blood Gift is over.,,,,,,,,
CLIENTSYSMSG,105100,Succeeded in entering the occupied dungeon.,,,,,,,,
CLIENTSYSMSG,105200,Unknown Error 105200.,,,,,,,,
CLIENTSYSMSG,105300,You are currently unable to enter the occupied dungeon.,,,,,,,,
CLIENTSYSMSG,105400,Failed to find the occupied dungeon.,,,,,,,,
CLIENTSYSMSG,105500,Failed to find the channel.,,,,,,,,
CLIENTSYSMSG,105600,You have to join a union to enter the occupied dungeon.,,,,,,,,
CLIENTSYSMSG,105700,Not enough Blood Gifts.,,,,,,,,
CLIENTSYSMSG,105800,You have already entered another occupied dungeon.,,,,,,,,
CLIENTSYSMSG,105900,You cannot enter the target region. It is already occupied by the opponent union.,,,,,,,,
CLIENTSYSMSG,106000,No more players can enter the dungeon.,,,,,,,,
CLIENTSYSMSG,106100,The occupied dungeon is not open.,,,,,,,,
CLIENTSYSMSG,106200,Your level is not high enough to enter the dungeon.,,,,,,,,
CLIENTSYSMSG,106300,$NAME occupied dungeon is now open.,,,,,,,,
CLIENTSYSMSG,106400,Bair Societa has won!,,,,,,,,
CLIENTSYSMSG,106500,Spero Union has won!,,,,,,,,
CLIENTSYSMSG,106600,You are going to stay in the current location.,,,,,,,,
CLIENTSYSMSG,106700,You have earned a Skill Point. You now have $COUNT Skill Points left.,,,,,,,,
CLIENTSYSMSG,106800,You have lost a Skill Point. You now have $COUNT Skill Points left.,,,,,,,,
CLIENTSYSMSG,106900,Stat Bonus has increased. You now have $COUNT Stat Bonus.,,,,,,,,
CLIENTSYSMSG,107000,Stat Bonus has decreased. You now have $COUNT Stat Bonus.,,,,,,,,
CLIENTSYSMSG,107100,Event Count has changed. [Message not in use],,,,,,,,
CLIENTSYSMSG,107101,[Level] You leveled up! $COUNT Skill Point has been awarded.,,,,,,,,
CLIENTSYSMSG,107102,[Level] You leveled up! $COUNT Skill Point has been deducted.,,,,,,,,
CLIENTSYSMSG,107200,You have earned a Skill Point. You now have [Count] Skill Points left.,,,,,,,,
CLIENTSYSMSG,107300,You have lost a Skill Point. You now have [Count] Skill Points left.,,,,,,,,
CLIENTSYSMSG,107400,Stat Bonus has increased. You now have [Count] Stat Bonus.,,,,,,,,
CLIENTSYSMSG,107500,Updates the progress of the auction.,,,,,,,,
CLIENTSYSMSG,107600,You are buying [Count] items.,,,,,,,,
CLIENTSYSMSG,107700,You are selling [Count] items.,,,,,,,,
CLIENTSYSMSG,107800,Search result : [Count]/[MaxCount],,,,,,,,
CLIENTSYSMSG,107900,There are 0 results for your search.,,,,,,,,
CLIENTSYSMSG,108000,You cannot buy an item that you are selling.,,,,,,,,
CLIENTSYSMSG,108100,Not enough Lif.,,,,,,,,
CLIENTSYSMSG,108200,The price is too low.,,,,,,,,
CLIENTSYSMSG,108300,The item has been registered.,,,,,,,,
CLIENTSYSMSG,108400,Your item has failed to sell at Auction.,,,,,,,,
CLIENTSYSMSG,108500,You are not currently allowed to use this function.,,,,,,,,
CLIENTSYSMSG,108600,Out of range. ,,,,,,,,
CLIENTSYSMSG,108700,You do not have any items that can be put up for Auction.,,,,,,,,
CLIENTSYSMSG,108800,That item can not be placed on Auction.,,,,,,,,
CLIENTSYSMSG,108900,Invalid Auction duration.,,,,,,,,
CLIENTSYSMSG,109000,Invalid Starting Price.,,,,,,,,
CLIENTSYSMSG,109100,Invalid Buy Now Price.,,,,,,,,
CLIENTSYSMSG,109200,The Starting Price can not be higher than the Buy Now Price.,,,,,,,,
CLIENTSYSMSG,109300,You do not have enough Lif to place that item on Auction.,,,,,,,,
CLIENTSYSMSG,109400,You cannot register more than 15 items at once.,,,,,,,,
CLIENTSYSMSG,109500, Reserved,,,,,,,,
CLIENTSYSMSG,109600, Reserved,,,,,,,,
CLIENTSYSMSG,109700, Reserved,,,,,,,,
CLIENTSYSMSG,109800,You have successfully entered a Bid.,,,,,,,,
CLIENTSYSMSG,109900,Unknown Error 109900,,,,,,,,
CLIENTSYSMSG,110000,Invalid state.,,,,,,,,
CLIENTSYSMSG,110100,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,110200,You do not have enough Lif to place your Bid.,,,,,,,,
CLIENTSYSMSG,110300,This item is no longer available.,,,,,,,,
CLIENTSYSMSG,110400,You cannot Bid for an item in which you currently hold the leading Bid.,,,,,,,,
CLIENTSYSMSG,110500, Reserved,,,,,,,,
CLIENTSYSMSG,110600, Reserved,,,,,,,,
CLIENTSYSMSG,110700, Reserved,,,,,,,,
CLIENTSYSMSG,110800, Reserved,,,,,,,,
CLIENTSYSMSG,110900,You have used the Buy Now feature to purchase an item.,,,,,,,,
CLIENTSYSMSG,111000,Unknown Error 111000.,,,,,,,,
CLIENTSYSMSG,111100,Invalid state.,,,,,,,,
CLIENTSYSMSG,111200,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,111300,You do not have enough Lif to use the Buy Now feature.,,,,,,,,
CLIENTSYSMSG,111400,This item is no longer available.,,,,,,,,
CLIENTSYSMSG,111500,You cannot buy an item you are selling.,,,,,,,,
CLIENTSYSMSG,111600, Reserved,,,,,,,,
CLIENTSYSMSG,111700, Reserved,,,,,,,,
CLIENTSYSMSG,111800, Reserved,,,,,,,,
CLIENTSYSMSG,111900, Reserved,,,,,,,,
CLIENTSYSMSG,112000,The Auction has been cancelled.,,,,,,,,
CLIENTSYSMSG,112100,Unknown Error 112100.,,,,,,,,
CLIENTSYSMSG,112200,Invalid state.,,,,,,,,
CLIENTSYSMSG,112300,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,112400,Invalid ID.,,,,,,,,
CLIENTSYSMSG,112500,The item has already been sold.,,,,,,,,
CLIENTSYSMSG,112600,The item has already received a Bid.,,,,,,,,
CLIENTSYSMSG,112700, Reserved,,,,,,,,
CLIENTSYSMSG,112800, Reserved,,,,,,,,
CLIENTSYSMSG,112900, Reserved,,,,,,,,
CLIENTSYSMSG,113000, Reserved,,,,,,,,
CLIENTSYSMSG,113100,Succeeded in viewing the list.,,,,,,,,
CLIENTSYSMSG,113200,Unknown Error 113200.,,,,,,,,
CLIENTSYSMSG,113300,Invalid state.,,,,,,,,
CLIENTSYSMSG,113400,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,113500,Please try again later.,,,,,,,,
CLIENTSYSMSG,113600, Reserved,,,,,,,,
CLIENTSYSMSG,113700, Reserved,,,,,,,,
CLIENTSYSMSG,113800, Reserved,,,,,,,,
CLIENTSYSMSG,113900, Reserved,,,,,,,,
CLIENTSYSMSG,114000, Reserved,,,,,,,,
CLIENTSYSMSG,114100,Succeeded in viewing the list.,,,,,,,,
CLIENTSYSMSG,114200,Unknown Error 114200.,,,,,,,,
CLIENTSYSMSG,114300,Invalid state.,,,,,,,,
CLIENTSYSMSG,114400,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,114500,Please try again later.,,,,,,,,
CLIENTSYSMSG,114600, Reserved,,,,,,,,
CLIENTSYSMSG,114700, Reserved,,,,,,,,
CLIENTSYSMSG,114800, Reserved,,,,,,,,
CLIENTSYSMSG,114900, Reserved,,,,,,,,
CLIENTSYSMSG,115000, Reserved,,,,,,,,
CLIENTSYSMSG,115100,New Mail has arrived.,,,,,,,,
CLIENTSYSMSG,115200,Unknown Error 115200.,,,,,,,,
CLIENTSYSMSG,115300,Invalid state.,,,,,,,,
CLIENTSYSMSG,115400,You cannot Archive any more Mail.,,,,,,,,
CLIENTSYSMSG,115500,This piece of Mail has already been Archived.,,,,,,,,
CLIENTSYSMSG,115600,This piece of Mail has not been Archived.,,,,,,,,
CLIENTSYSMSG,115700,Unknown Error 115700.,,,,,,,,
CLIENTSYSMSG,115800,Receive item ? Unable to remove item at this time.,,,,,,,,
CLIENTSYSMSG,115900,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,116000,Receive item ? Invalid Mail number.,,,,,,,,
CLIENTSYSMSG,116100,Receive item ? No Lif attached.,,,,,,,,
CLIENTSYSMSG,116200,Receive item ? No item attached.,,,,,,,,
CLIENTSYSMSG,116300,You cannot carry any more Lif.,,,,,,,,
CLIENTSYSMSG,116400,Your Inventory is full.,,,,,,,,
CLIENTSYSMSG,116500,Mail deleted.,,,,,,,,
CLIENTSYSMSG,116600,Failed to delete Mail.,,,,,,,,
CLIENTSYSMSG,116700,You cannot delete Mail at this time.,,,,,,,,
CLIENTSYSMSG,116800,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,116900,Invalid Mail information.,,,,,,,,
CLIENTSYSMSG,117000,You have sent Mail to [Name].,,,,,,,,
CLIENTSYSMSG,117100,Failed to send Mail.,,,,,,,,
CLIENTSYSMSG,117200,You are currently unable to send Mail.,,,,,,,,
CLIENTSYSMSG,117300,You have moved out of range.,,,,,,,,
CLIENTSYSMSG,117400,You do not have enough Lif to send this piece of Mail.,,,,,,,,
CLIENTSYSMSG,117500,Invalid recipient.,,,,,,,,
CLIENTSYSMSG,117600,Invalid recipient.,,,,,,,,
CLIENTSYSMSG,117700,The recipient cannot be found.,,,,,,,,
CLIENTSYSMSG,117800,There is not enough Lif for this piece of Mail.,,,,,,,,
CLIENTSYSMSG,117900,The desired item to be attached to this piece of Mail cannot be found.,,,,,,,,
CLIENTSYSMSG,118000,You cannot attach this item to Mail.,,,,,,,,
CLIENTSYSMSG,118100,The recipient's Mailbox is full.,,,,,,,,
CLIENTSYSMSG,118200,[Mileage] Neffys has been paid.,,,,,,,,
CLIENTSYSMSG,118300,You paid [Mileage] Neffys.,,,,,,,,
CLIENTSYSMSG,118400,Converted to Web Neffys.,,,,,,,,
CLIENTSYSMSG,118500,Failed to convert to Web Neffys.,,,,,,,,
CLIENTSYSMSG,118600,You are currently unable to convert to Web Neffys.,,,,,,,,
CLIENTSYSMSG,118700,Not enough Neffys.,,,,,,,,
CLIENTSYSMSG,118800,You are not in a Guild.,,,,,,,,
CLIENTSYSMSG,118900,You do not have the authorization for that action.,,,,,,,,
CLIENTSYSMSG,119000,Invalid Class.,,,,,,,,
CLIENTSYSMSG,119100,The desired name is too short.,,,,,,,,
CLIENTSYSMSG,119200,The desired name is too long.,,,,,,,,
CLIENTSYSMSG,119300,The desired name is identical to the current name.,,,,,,,,
CLIENTSYSMSG,119400,This name should not be changed.,,,,,,,,
CLIENTSYSMSG,119500,Unknown Error 119500.,,,,,,,,
CLIENTSYSMSG,119600,Unknown Error 119600.,,,,,,,,
CLIENTSYSMSG,119700,You are not in a Guild.,,,,,,,,
CLIENTSYSMSG,119800,You do not have the authorization for that action.,,,,,,,,
CLIENTSYSMSG,119900,Invalid Rank.,,,,,,,,
CLIENTSYSMSG,120000,You do not have the authorization for that action.,,,,,,,,
CLIENTSYSMSG,120100,[Name]'s Rank has been changed to [Role].,,,,,,,,
CLIENTSYSMSG,120200,You cannot change your own Rank.,,,,,,,,
CLIENTSYSMSG,120300,You do not have the authorization for that action.,,,,,,,,
CLIENTSYSMSG,120400,You cannot change to a Rank that is higher than your current one.,,,,,,,,
CLIENTSYSMSG,120500,[Buyer] upgraded the Guild Authorities.,,,,,,,,
CLIENTSYSMSG,120600,You are not in a Guild.,,,,,,,,
CLIENTSYSMSG,120700,You do not meet the Level requirement.,,,,,,,,
CLIENTSYSMSG,120800,You have upgraded already.,,,,,,,,
CLIENTSYSMSG,120900,Invalid upgrade information.,,,,,,,,
CLIENTSYSMSG,121000,You have not learned the prerequisites.,,,,,,,,
CLIENTSYSMSG,121100,You do not have enough Lif.,,,,,,,,
CLIENTSYSMSG,121200,Unknown Error 121200.,,,,,,,,
CLIENTSYSMSG,121300,Failed to repair.,,,,,,,,
CLIENTSYSMSG,121400,The target item cannot be found.,,,,,,,,
CLIENTSYSMSG,121500,You cannot repair this item.,,,,,,,,
CLIENTSYSMSG,121600,This item does not need to be repaired.,,,,,,,,
CLIENTSYSMSG,121700,You do not have enough Lif to repair this item.,,,,,,,,
CLIENTSYSMSG,121800,You are not Chatting.,,,,,,,,
CLIENTSYSMSG,121900,You do not have enough Remote Repair Tools.,,,,,,,,
CLIENTSYSMSG,122000,You do not have enough Remote Repair Tools.,,,,,,,,
CLIENTSYSMSG,122100,[Name] has been repaired.,,,,,,,,
CLIENTSYSMSG,122200,All of your equipment has been repaired.,,,,,,,,
CLIENTSYSMSG,122300,You have repaired all of your items.,,,,,,,,
CLIENTSYSMSG,122400,The durability of [Name] is set to [Durability].,,,,,,,,
CLIENTSYSMSG,122500,Your Anima has disobeyed your order.,,,,,,,,
CLIENTSYSMSG,122600,Your Anima is ignoring you.,,,,,,,,
CLIENTSYSMSG,122700,Your Anima is awake.,,,,,,,,
CLIENTSYSMSG,122800,[Name] has been put up for Auction.,,,,,,,,
CLIENTSYSMSG,122900,Unknown Error 122900.,,,,,,,,
CLIENTSYSMSG,123000,You are currently unable to select a target.,,,,,,,,
CLIENTSYSMSG,123100,You are not in a Party.,,,,,,,,
CLIENTSYSMSG,123200,You are not the Party Leader.,,,,,,,,
CLIENTSYSMSG,123300,The target could not be found.,,,,,,,,
CLIENTSYSMSG,123400,The strategic goal has changed.,,,,,,,,
CLIENTSYSMSG,123500,The strategic goal has changed.,,,,,,,,
CLIENTSYSMSG,123600,Unknown Error 123600.,,,,,,,,
CLIENTSYSMSG,123700,It is not your Atrium.,,,,,,,,
CLIENTSYSMSG,123800,Invalid Slot.,,,,,,,,
CLIENTSYSMSG,123900,Invalid Slot.,,,,,,,,
CLIENTSYSMSG,124000,An item could not be found in that Slot.,,,,,,,,
CLIENTSYSMSG,124100,An item could not be found in that Slot.,,,,,,,,
CLIENTSYSMSG,124200,There is an inappropriate item in the Slot.,,,,,,,,
CLIENTSYSMSG,124300,You do not have enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,124400,You cannot remove an Invenium during Cultivation.,,,,,,,,
CLIENTSYSMSG,124500,You have successfully changed Atrium decoration.,,,,,,,,
CLIENTSYSMSG,124600,[Name] Event - Your Coupon has successfully redeemed.,,,,,,,,
CLIENTSYSMSG,124700,Unknown Error 124700.,,,,,,,,
CLIENTSYSMSG,124800,You entered incorrect information.,,,,,,,,
CLIENTSYSMSG,124900,You do not have enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,125000,The Coupon has already been used.,,,,,,,,
CLIENTSYSMSG,125100,There are no Events currently scheduled.,,,,,,,,
CLIENTSYSMSG,125200,We are processing the event.,,,,,,,,
CLIENTSYSMSG,125300,You are not qualified to participate in this Event.,,,,,,,,
CLIENTSYSMSG,125400,[Name] Event - Your Coupon has successfully redeemed.,,,,,,,,
CLIENTSYSMSG,125500,Unknown Error 125500.,,,,,,,,
CLIENTSYSMSG,125600,You entered incorrect information.,,,,,,,,
CLIENTSYSMSG,125700,You do not have enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,125800,The Coupon has already been used.,,,,,,,,
CLIENTSYSMSG,125900,There are no Events currently scheduled.,,,,,,,,
CLIENTSYSMSG,126000,We are processing the event.,,,,,,,,
CLIENTSYSMSG,126100,You are not qualified to participate in this Event.,,,,,,,,
CLIENTSYSMSG,126200,Unknown Error 126200.,,,,,,,,
CLIENTSYSMSG,126300,Your Anima is currently unable to Cook.,,,,,,,,
CLIENTSYSMSG,126400,You need to be inside of your Atrium for that.,,,,,,,,
CLIENTSYSMSG,126500,Invalid Recipe.,,,,,,,,
CLIENTSYSMSG,126600,You don't have that Recipe.,,,,,,,,
CLIENTSYSMSG,126700,Your Anima is not in the proper Mood to Cook.,,,,,,,,
CLIENTSYSMSG,126800,Your Mastery Level is not high enough.,,,,,,,,
CLIENTSYSMSG,126900,Anima is out of range.,,,,,,,,
CLIENTSYSMSG,127000,Out of range.,,,,,,,,
CLIENTSYSMSG,127100,You do not have the proper ingredients.,,,,,,,,
CLIENTSYSMSG,127200,You do not have enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,127300,Your Anima needs to be present.,,,,,,,,
CLIENTSYSMSG,127400,You have not learned the proper Mastery Skill.,,,,,,,,
CLIENTSYSMSG,127500,Invalid emotion type.,,,,,,,,
CLIENTSYSMSG,127600,Invalid operation code.,,,,,,,,
CLIENTSYSMSG,127700,,,,,,,,,
CLIENTSYSMSG,127800,Unknown Error 127800.,,,,,,,,
CLIENTSYSMSG,127900,You are currently unable to Mine.,,,,,,,,
CLIENTSYSMSG,128000,You haven't learned that Mastery Skill.,,,,,,,,
CLIENTSYSMSG,128100,You cannot Mine in this Area.,,,,,,,,
CLIENTSYSMSG,128200,Invalid operation code.,,,,,,,,
CLIENTSYSMSG,128300,Your Mining attempt was unsuccessful.,,,,,,,,
CLIENTSYSMSG,128400,You do not have a drill.,,,,,,,,
CLIENTSYSMSG,128500,The slot is empty.,,,,,,,,
CLIENTSYSMSG,128600,You do not have enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,128700,Invalid Zone ID.,,,,,,,,
CLIENTSYSMSG,128800,Unknown Error 128800.,,,,,,,,
CLIENTSYSMSG,128900,Your Anima is unable to Cook at this time.,,,,,,,,
CLIENTSYSMSG,129000,You need to be inside of your Atrium for that.,,,,,,,,
CLIENTSYSMSG,129100,Invalid Recipe.,,,,,,,,
CLIENTSYSMSG,129200,You do not have a Recipe.,,,,,,,,
CLIENTSYSMSG,129300,Your Anima is not in a Mood to Cook.,,,,,,,,
CLIENTSYSMSG,129400,Your Cooking Mastery Skill is not high enough.,,,,,,,,
CLIENTSYSMSG,129500,Your Anima is out of range.,,,,,,,,
CLIENTSYSMSG,129600,Out of range.,,,,,,,,
CLIENTSYSMSG,129700,You do not have the required Ingredients.,,,,,,,,
CLIENTSYSMSG,129800,You do not have enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,129900,You will need an Anima to Cook.,,,,,,,,
CLIENTSYSMSG,130000,You have not learned that Mastery Skill.,,,,,,,,
CLIENTSYSMSG,130100,Invalid emotion type.,,,,,,,,
CLIENTSYSMSG,130200,Invalid operation code.,,,,,,,,
CLIENTSYSMSG,130300,A code for processing in the server.,,,,,,,,
CLIENTSYSMSG,130400,Unknown Error 130400.,,,,,,,,
CLIENTSYSMSG,130500,You are currently unable to Mine.,,,,,,,,
CLIENTSYSMSG,130600,You have not learned that Mastery Skill.,,,,,,,,
CLIENTSYSMSG,130700,You cannot Mine in this Area.,,,,,,,,
CLIENTSYSMSG,130800,Invalid operation code.,,,,,,,,
CLIENTSYSMSG,130900,Your Mining attempt was unsuccessful.,,,,,,,,
CLIENTSYSMSG,131000,You do not have a drill.,,,,,,,,
CLIENTSYSMSG,131100,The slot is empty.,,,,,,,,
CLIENTSYSMSG,131200,You do not have enough space in your Inventory.,,,,,,,,
CLIENTSYSMSG,131300,Invalid Zone ID.,,,,,,,,
CLIENTSYSMSG,131400,Used to process the task in the server.,,,,,,,,
CLIENTSYSMSG,131500,Failed to process the Request for Anima Emotion for an unknown server error.,,,,,,,,
CLIENTSYSMSG,131600,Invalid emotion type.,,,,,,,,
CLIENTSYSMSG,131700,Your Anima needs to be present.,,,,,,,,
CLIENTSYSMSG,131800,A value for processing the task in the server (used only in the server).,,,,,,,,
CLIENTSYSMSG,131900,Unknown Error 131900.,,,,,,,,
CLIENTSYSMSG,132000,Transformation is not possible.,,,,,,,,
CLIENTSYSMSG,132100,You need to obtain all Moods.,,,,,,,,
CLIENTSYSMSG,132200,You must have all Moods ,,,,,,,,
CLIENTSYSMSG,132300,You must complete the proper Quest to unlock different Moods for your Anima.,,,,,,,,
CLIENTSYSMSG,132400,Transformation is not possible.,,,,,,,,
CLIENTSYSMSG,132500,You need more 3C Points.,,,,,,,,
CLIENTSYSMSG,132600,Your Anima is already Transforming.,,,,,,,,
CLIENTSYSMSG,132700,Your Anima is Transforming.,,,,,,,,
CLIENTSYSMSG,132800,Transformation is not possible.,,,,,,,,
CLIENTSYSMSG,132900,You have answered the question.,,,,,,,,
CLIENTSYSMSG,133000,Unknown Error 133000.,,,,,,,,
CLIENTSYSMSG,133100,Incorrect answer.,,,,,,,,
CLIENTSYSMSG,133200,Times up!,,,,,,,,
CLIENTSYSMSG,133300,There are no active questions.,,,,,,,,
CLIENTSYSMSG,133400,You have Reported [Name].,,,,,,,,
CLIENTSYSMSG,133500,Unknown Error 133500.,,,,,,,,
CLIENTSYSMSG,133600,The target could not be found.,,,,,,,,
CLIENTSYSMSG,133700,You cannot Report this target.,,,,,,,,
CLIENTSYSMSG,133800,You cannot Report any more Players at this time.,,,,,,,,
CLIENTSYSMSG,133900,Out of range.,,,,,,,,
CLIENTSYSMSG,134000,Unknown Error 134000.,,,,,,,,
CLIENTSYSMSG,134100,You are currently unable to participate in Guild War.,,,,,,,,
CLIENTSYSMSG,134200,Applications for Guild War are currently not being accepted.,,,,,,,,
CLIENTSYSMSG,134300,You are not in a Guild.,,,,,,,,
CLIENTSYSMSG,134400,Your Guild is not participating in Guild War.,,,,,,,,
